sysname	name	chr	posup	posdown	strand	control	type	alias	info	meanexp	logFC	pval	padj
YDR200C	VPS64	4	854279	856093	C	Verified	ORF	FAR9	Protein required for cytoplasm to vacuole targeting of proteins; forms a complex with Far3p and Far7p to Far11p involved in recovery from pheromone-induced cell cycle arrest; mutant has increased aneuploidy tolerance; VPS64 has a paralog, FAR10, that arose from the whole genome duplication	2321.15348251936	0.0733522346285139	0.0203047689311937	0.134216861736574
YDR201W	SPC19	4	856317	856814	W	Verified	ORF		Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body	927.861543059338	0.00658689601811326	0.876011834021139	0.955012423898635
YDR202C	RAV2	4	856898	857953	C	Verified	ORF		Subunit of RAVE complex (Rav1p, Rav2p, Skp1p); the RAVE complex associates with the V1 domain of the vacuolar membrane (H+)-ATPase (V-ATPase) and promotes assembly and reassembly of the holoenzyme	1819.63806976093	0.0250795047603591	0.52090081898513	0.770440558534932
YDR204W	COQ4	4	858137	859144	W	Verified	ORF	ubiquinone biosynthesis protein COQ4	Protein with a role in ubiquinone (Coenzyme Q) biosynthesis; possibly functioning in stabilization of Coq7p; located on matrix face of mitochondrial inner membrane; component of a mitochondrial ubiquinone-synthesizing complex; human homolog COQ4 can complement yeast coq4 null mutant	1726.31767265	0.0109751381350835	0.77313279687819	0.910571477452428
YDR205W	MSC2	4	859346	861520	W	Verified	ORF	metal cation transporter MSC2	Endoplasmic reticulum zinc transporter; part of a heterodimeric transporter with Zrg17p that transfers zinc from the cytosol to the ER lumen; member of the cation diffusion facilitator family of efflux pumps; localizes to ER and nucleus; mutations affect the cellular distribution of zinc and also confer defects in meiotic recombination between homologous chromatids	1937.84548873399	0.00242280625462314	0.952107975123621	0.982651778758272
YDR206W	EBS1	4	862054	864708	W	Verified	ORF		Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog, EST1, that arose from the whole genome duplication	6539.6926842528	-0.0524647543322969	0.0599566574646464	0.255244801045662
YDR207C	UME6	4	865012	867522	C	Verified	ORF	DNA-binding transcriptional regulator UME6|RIM16|NIM2|CAR80	Rpd3L histone deacetylase complex subunit; key transcriptional regulator of early meiotic genes; involved in chromatin remodeling and transcriptional repression via DNA looping; binds URS1 upstream regulatory sequence, represses transcription by recruiting conserved histone deacetylase Rpd3p (through co-repressor Sin3p) and chromatin-remodeling factor Isw2p; couples metabolic responses to nutritional cues with initiation and progression of meiosis, forms compl	2579.15411514948	0.0285614981922239	0.456298792385094	0.731272500745256
YDR208W	MSS4	4	868224	870563	W	Verified	ORF	1-phosphatidylinositol-4-phosphate 5-kinase	Phosphatidylinositol-4-phosphate 5-kinase; involved in actin cytoskeleton organization and cell morphogenesis; multicopy suppressor of stt4 mutation	4670.12710764307	0.0458675617107575	0.203434420511441	0.503244601400186
YDR209C	YDR209C	4	871036	871449	C	Uncharacterized	ORF		Putative protein of unknown function; conserved among S. cerevisiae strains; YDR209C is not an essential gene; partially overlaps uncharacterized gene YDR210W	3.3240405316471	0.000223915040316088	0.992373684390729	0.996703412507617
YDR210C-D	NA	NA	NA	NA	NA	NA	NA	NA	NA	6076.67998778283	-0.0344218554956847	0.418802612424726	0.706325289182725
YDR210W	YDR210W	4	871074	871301	W	Uncharacterized	ORF		Predicted tail-anchored plasma membrane protein; contains a conserved CYSTM module; related proteins in other organisms may be involved in response to stress; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery	148.830248136809	-0.116130466876907	0.0719757087407712	0.284101648698997
YDR210W-A	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.1610941976659	-0.0477655904587441	0.391837799728648	0.686102857199102
YDR210W-B	NA	NA	NA	NA	NA	NA	NA	NA	NA	1827.08861989149	0.0752293394208386	0.0756613995783663	0.292651052193967
YDR211W	GCD6	4	884727	886865	W	Verified	ORF	translation initiation factor eIF2B catalytic subunit epsilon	Catalytic epsilon subunit of the translation initiation factor eIF2B; eIF2B is the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression; forms cytoplasmic foci upon DNA replication stress	12202.3255404038	-0.0664465889602788	0.0232318874541917	0.146205651341215
YDR212W	TCP1	4	887232	888911	W	Verified	ORF	chaperonin-containing T-complex alpha subunit TCP1|CCT1	Alpha subunit of chaperonin-containing T-complex; complex mediates protein folding in the cytosol; involved in actin cytoskeleton maintenance; overexpression in neurons suppresses formation of pathogenic conformations of huntingtin protein	14751.9664895739	-0.051986285060697	0.0562233684918659	0.246620034809976
YDR213W	UPC2	4	889751	892492	W	Verified	ORF	MOX4	Sterol regulatory element binding protein; induces sterol biosynthetic genes, upon sterol depletion; acts as a sterol sensor, binding ergosterol in sterol rich conditions; relocates from intracellular membranes to perinuclear foci upon sterol depletion; redundant activator of filamentation with ECM22, up-regulating the expression of filamentous growth genes; contains a Zn[2]-Cys[6] binuclear cluster; UPC2 has a paralog, ECM22, that arose from the whole genome duplication	1985.68288216387	0.0767594284519148	0.0203915190070085	0.134579348492356
YDR214W	AHA1	4	892875	893927	W	Verified	ORF		Co-chaperone that binds Hsp82p and activates its ATPase activity; plays a role in determining prion variants; similar to Hch1p; expression is regulated by stresses such as heat shock; protein abundance increases in response to DNA replication stress	6677.51515422329	-0.0648176677371661	0.162836298008226	0.444977632971196
YDR216W	ADR1	4	895035	899006	W	Verified	ORF	DNA-binding transcription factor ADR1	Carbon source-responsive zinc-finger transcription factor; required for transcription of the glucose-repressed gene ADH2, of peroxisomal protein genes, and of genes required for ethanol, glycerol, and fatty acid utilization	2151.48806416908	-0.423474847081601	3.76197807342204e-16	1.44334558750292e-13
YDR217C	RAD9	4	899551	903480	C	Verified	ORF	chromatin-binding protein RAD9	DNA damage-dependent checkpoint protein; required for cell-cycle arrest in G1/S, intra-S, and G2/M, plays a role in postreplication repair (PRR) pathway; transmits checkpoint signal by activating Rad53p and Chk1p; hyperphosphorylated by Mec1p and Tel1p; multiple cyclin dependent kinase consensus sites and the C-terminal BRCT domain contribute to DNA damage checkpoint activation; Rad9p Chk1 Activating Domain (CAD) is phosphorylated at multiple sites by Cdc28p/Clb2p	4107.26235485402	0.045215125155412	0.10082812086634	0.345396330705824
YDR218C	SPR28	4	903781	905052	C	Verified	ORF	septin SPR28	Sporulation-specific homolog of the CDC3/10/11/12 family of genes; meiotic septin expressed at high levels during meiotic divisions and ascospore formation; the yeast CDC3/10/11/12 family is a family of bud neck microfilament genes	18.5850777564464	0.08494682654123	0.0770555966256134	0.296400252920359
YDR219C	MFB1	4	905455	906852	C	Verified	ORF		Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding	1665.24836690237	0.0632888526439008	0.0884131497587588	0.31940846005126
YDR221W	GTB1	4	907330	909438	W	Verified	ORF		Glucosidase II beta subunit, forms a complex with alpha subunit Rot2p; involved in removal of two glucose residues from N-linked glycans during glycoprotein biogenesis in the ER; relocalizes from ER to cytoplasm upon DNA replication stress	2950.99834801897	-0.002847426418113	0.931257253618285	0.975969045927444
YDR222W	YDR222W	4	910054	911301	W	Uncharacterized	ORF		Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern; YDR222W has a paralog, YLR225C, that arose from the whole genome duplication	3626.36522902067	-0.252487430184212	1.83731536389056e-05	0.000719302715591166
YDR223W	CRF1	4	912099	913502	W	Verified	ORF		Transcriptional corepressor; involved in repression of ribosomal protein (RP) gene transcription via the TOR signaling pathway which promotes accumulation of Crf1p in the nucleus; role in repression of RP genes varies by strain; CRF1 has a paralog, IFH1, that arose from the whole genome duplication	176.789023270811	0.106225307337437	0.0868518147249807	0.317353773804612
YDR224C	HTB1	4	914317	914712	C	Verified	ORF	histone H2B|SPT12	Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB2; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication, transcriptional activation, meiotic DSB formation and H3 methylation	18878.1346302369	-0.0783368248443244	0.0207097267878754	0.135903089696829
YDR225W	HTA1	4	915530	915928	W	Verified	ORF	histone H2A|SPT11|H2A1	Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical subtypes (see also HTA2); DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p; N-terminally propionylated in vivo	15612.586312613	-0.133740010834804	0.000297445677759001	0.0061465975057714
YDR226W	ADK1	4	916486	917154	W	Verified	ORF	adenylate kinase ADK1|AKY2|AKY1	Adenylate kinase, required for purine metabolism; localized to the cytoplasm and the mitochondria; lacks cleavable signal sequence; protein abundance increases in response to DNA replication stress; mutations affecting Adk1p catalytic activity deregulate expression of phosphate utilization genes PHO5 and PHO84; human homolog AK1 can complement yeast adk1 mutant	23236.7230944657	-0.0538413384607566	0.0796357134019668	0.301750562641386
YDR227W	SIR4	4	917571	921647	W	Verified	ORF	chromatin-silencing protein SIR4|UTH2|STE9|ASD1	SIR protein involved in assembly of silent chromatin domains; silent information regulator (SIR) along with SIR2 and SIR3; involved in assembly of silent chromatin domains at telomeres and the silent mating-type loci; some alleles of SIR4 prolong lifespan; required for telomere hypercluster formation in quiescent yeast cells	3808.2428267097	0.00637360270572371	0.868510816050394	0.951871976075036
YDR228C	PCF11	4	921926	923806	C	Verified	ORF		mRNA 3' end processing factor; essential component of cleavage and polyadenylation factor IA (CF IA), involved in pre-mRNA 3' end processing and in transcription termination; binds C-terminal domain of largest subunit of RNA pol II (Rpo21p); required for gene looping; relocalizes to the cytosol in response to hypoxia	3106.71415741306	0.0367654638675096	0.241188853152064	0.544035824120296
YDR229W	IVY1	4	924785	926146	W	Verified	ORF		Phospholipid-binding protein that interacts with both Ypt7p and Vps33p; may partially counteract the action of Vps33p and vice versa, localizes to the rim of the vacuole as cells approach stationary phase	2021.98655480572	-0.0106604333606433	0.767962157820867	0.90789281393983
YDR231C	COX20	4	926293	926910	C	Verified	ORF		Mitochondrial inner membrane protein; required for proteolytic processing of Cox2p and its assembly into cytochrome c oxidase	696.884519138986	-0.0463487911187814	0.351388350103113	0.654131516685298
YDR232W	HEM1	4	927452	929098	W	Verified	ORF	5-aminolevulinate synthase|OLE3|CYD1	5-aminolevulinate synthase; catalyzes the first step in the heme biosynthetic pathway; an N-terminal signal sequence is required for localization to the mitochondrial matrix; expression is regulated by Hap2p-Hap3p; has a pyridoxal phosphate cofactor whose insertion is mediated by Mcx1p	4637.52896024262	0.063022441591165	0.0449409856281761	0.217340648983322
YDR233C	RTN1	4	929470	930357	C	Verified	ORF		Reticulon protein; involved in nuclear pore assembly and maintenance of tubular ER morphology; promotes membrane curvature; regulates the ER asymmetry-induced inheritance block during ER stress; role in ER-derived peroxisomal biogenesis; increases tubular ER when overexpressed; mutants have reduced phosphatidylserine transfer between the ER and mitochondria; interacts with exocyst subunit Sec6p, Yip3p, and Sbh1p; member of the RTNLA subfamily	21206.7688602762	-0.00485801090652078	0.906314121061649	0.967149595162209
YDR234W	LYS4	4	931129	933210	W	Verified	ORF	homoaconitate hydratase LYS4|LYS3	Homoaconitase; catalyzes the conversion of homocitrate to homoisocitrate, which is a step in the lysine biosynthesis pathway	8617.27845126304	0.047051761238874	0.138878367475261	0.4124071232302
